
UC;OLD_NIO;NEW_NIO;DATA
52900444;44708860;44708860;9/19/2024
80065660;44711785;44711785;9/19/2024
41270533;44711355;44711355;9/19/2024
47488506;44708862;44708862;9/19/2024
28689631;44711360;44711360;9/19/2024
107926822;44714011;44714011;9/19/2024
107809605;44570015;44570015;9/19/2024
103486712;44707264;44707264;9/19/2024
109457030;44714010;44714010;9/19/2024
110801253;44707259;44707259;9/19/2024
111487501;44714015;44714015;9/19/2024
105477036;44707260;44707260;9/19/2024
62514954;44709051;44709051;9/19/2024
102688028;44707839;44707839;9/19/2024
105402990;44709052;44709052;9/19/2024
83562257;44707854;44707854;9/19/2024
43872530;44707856;44707856;9/19/2024
49377574;44707840;44707840;9/19/2024
74214659;44707853;44707853;9/19/2024
104823704;44708737;44708737;9/19/2024
77073231;44273974;44273974;9/19/2024
28464400;44273981;44273981;9/19/2024
83749748;44273983;44273983;9/19/2024
89730577;44273982;44273982;9/19/2024
109646231;44710760;44710760;9/19/2024
111745071;44263203;44263203;9/19/2024
110915313;44710765;44710765;9/19/2024
112771076;44710763;44710763;9/19/2024
110049217;44710761;44710761;9/19/2024
110925645;44271764;44271764;9/19/2024
112685005;44710861;44710861;9/19/2024
112084966;44710859;44710859;9/19/2024
109690834;44710860;44710860;9/19/2024
112861660;44710858;44710858;9/19/2024
110580249;44710856;44710856;9/19/2024
112532586;44710857;44710857;9/19/2024
8207224;44263789;44263789;9/19/2024
20927304;44707230;44707230;9/19/2024
8208573;44707231;44707231;9/19/2024
64614646;44277664;44277664;9/19/2024
30203309;44707229;44707229;9/19/2024
111494443;44707233;44707233;9/19/2024
102661758;44707232;44707232;9/19/2024
89406532;44264566;44264566;9/19/2024
108495361;44714348;44714348;9/19/2024
110101316;44708324;44708324;9/19/2024
82352755;44708323;44708323;9/19/2024
86585665;44708320;44708320;9/19/2024
109049306;44708321;44708321;9/19/2024
88908925;44708319;44708319;9/19/2024
99181100;44708322;44708322;9/19/2024
110388208;44708290;44708290;9/19/2024
36553573;44266246;44266246;9/19/2024
36717304;44266252;44266252;9/19/2024
37502751;44266251;44266251;9/19/2024
62896873;44266249;44266249;9/19/2024
67024084;44266244;44266244;9/19/2024
107316900;44268032;44268032;9/19/2024
107606429;44268027;44268027;9/19/2024
109231058;44711400;44711400;9/19/2024
105110590;44709131;44709131;9/19/2024
106368648;44709134;44709134;9/19/2024
109440773;44709129;44709129;9/19/2024
109227255;44272961;44272961;9/19/2024
109908520;44262963;44262963;9/19/2024
107593165;44708061;44708061;9/19/2024
108979385;44711416;44711416;9/19/2024
108979466;44711414;44711414;9/19/2024
108571076;44708082;44708082;9/19/2024
111868971;44708062;44708062;9/19/2024
111251214;44709130;44709130;9/19/2024
107659905;44269228;44269228;9/19/2024
109996941;44711417;44711417;9/19/2024
110295439;44708059;44708059;9/19/2024
70468850;44707328;44707328;9/19/2024
65204565;44266123;44266123;9/19/2024
50734610;44707330;44707330;9/19/2024
37219324;44708963;44708963;9/19/2024
85817899;44708965;44708965;9/19/2024
29123968;44570651;44570651;9/19/2024
94728801;44708962;44708962;9/19/2024
87462443;44279774;44279774;9/19/2024
85817511;44279777;44279777;9/19/2024
8294771;44279773;44279773;9/19/2024
99079186;44708961;44708961;9/19/2024
92687253;44708482;44708482;9/19/2024
103654119;44708481;44708481;9/19/2024
108187497;44714082;44714082;9/19/2024
106843443;44708486;44708486;9/19/2024
106665154;44708479;44708479;9/19/2024
96033070;44708337;44708337;9/19/2024
105597570;44708484;44708484;9/19/2024
108669092;44276188;44276188;9/19/2024
110486110;44276190;44276190;9/19/2024
103422579;44708478;44708478;9/19/2024
74461095;44708192;44708192;9/19/2024
8338698;44708190;44708190;9/19/2024
85047600;44273828;44273828;9/19/2024
87519615;44273832;44273832;9/19/2024
111637163;44708191;44708191;9/19/2024
82165114;44708189;44708189;9/19/2024
83998918;44708188;44708188;9/19/2024
84253339;44708411;44708411;9/19/2024
108955826;44708414;44708414;9/19/2024
109909267;44571622;44571622;9/19/2024
58648488;44708412;44708412;9/19/2024
104208830;44271665;44271665;9/19/2024
44222025;44280504;44280504;9/19/2024
63879379;44280511;44280511;9/19/2024
32103603;44711339;44711339;9/19/2024
56352883;44714224;44714224;9/19/2024
8295425;44707394;44707394;9/19/2024
8295476;44710779;44710779;9/19/2024
77597311;44710783;44710783;9/19/2024
108584399;44710782;44710782;9/19/2024
8383383;44707393;44707393;9/19/2024
33451702;44711812;44711812;9/19/2024
71847278;44711813;44711813;9/19/2024
108574750;44709001;44709001;9/19/2024
110176880;44709005;44709005;9/19/2024
109372786;44279770;44279770;9/19/2024
108371743;44279767;44279767;9/19/2024
109426924;44279772;44279772;9/19/2024
111837219;44709006;44709006;9/19/2024
108109011;44709007;44709007;9/19/2024
108133249;44279768;44279768;9/19/2024
110489233;44708998;44708998;9/19/2024
107746123;44279765;44279765;9/19/2024
109977564;44709002;44709002;9/19/2024
111504830;44708997;44708997;9/19/2024
106346440;44267766;44267766;9/19/2024
107025787;44707309;44707309;9/19/2024
106397338;44267790;44267790;9/19/2024
105328529;44267768;44267768;9/19/2024
109945093;44709008;44709008;9/19/2024
107908972;44707308;44707308;9/19/2024
109225791;44709003;44709003;9/19/2024
33041377;44709084;44709084;9/19/2024
110410912;44708489;44708489;9/19/2024
82293465;44708492;44708492;9/19/2024
91428459;44708487;44708487;9/19/2024
81758391;44708377;44708377;9/19/2024
25174843;44708490;44708490;9/19/2024
40526682;44708491;44708491;9/19/2024
77404726;44708488;44708488;9/19/2024
89371496;44708375;44708375;9/19/2024
8384304;44707192;44707192;9/19/2024
8384355;44709577;44709577;9/19/2024
8384363;44709580;44709580;9/19/2024
23450088;44709582;44709582;9/19/2024
20191740;44709578;44709578;9/19/2024
68596316;44709061;44709061;9/19/2024
89417291;44709060;44709060;9/19/2024
71796967;44714046;44714046;9/19/2024
85803979;44714049;44714049;9/19/2024
78640229;44714050;44714050;9/19/2024
80155243;44714047;44714047;9/19/2024
91163951;44714048;44714048;9/19/2024
84242060;44714051;44714051;9/19/2024
90285832;44707877;44707877;9/19/2024
111124751;44708834;44708834;9/19/2024
109103769;44708841;44708841;9/19/2024
109159691;44708832;44708832;9/19/2024
109583388;44708831;44708831;9/19/2024
104103221;44708845;44708845;9/19/2024
107950448;44708830;44708830;9/19/2024
108321037;44709094;44709094;9/19/2024
108074838;44705772;44705772;9/19/2024
107973456;44708829;44708829;9/19/2024
107599953;44708833;44708833;9/19/2024
107593971;44709098;44709098;9/19/2024
36116165;44266273;44266273;9/19/2024
105488178;44708840;44708840;9/19/2024
40786927;44266277;44266277;9/19/2024
48282146;44266278;44266278;9/19/2024
95836004;44266275;44266275;9/19/2024
45130558;44281209;44281209;9/19/2024
110411790;44281207;44281207;9/19/2024
36036811;44266276;44266276;9/19/2024
107917653;44281206;44281206;9/19/2024
109194276;44266281;44266281;9/19/2024
37364120;44281208;44281208;9/19/2024
54511151;44281203;44281203;9/19/2024
69820546;44708835;44708835;9/19/2024
8215197;44708422;44708422;9/19/2024
77187423;44708425;44708425;9/19/2024
111074339;44714291;44714291;9/19/2024
95732551;44714289;44714289;9/19/2024
95732420;44708424;44708424;9/19/2024
95732349;44708421;44708421;9/19/2024
95732454;44708423;44708423;9/19/2024
95732470;44708426;44708426;9/19/2024
71735410;44278350;44278350;9/19/2024
71167277;44272344;44272344;9/19/2024
8325626;44708284;44708284;9/19/2024
32572565;44708238;44708238;9/19/2024
8325650;44708239;44708239;9/19/2024
66592135;44708235;44708235;9/19/2024
47602430;44708287;44708287;9/19/2024
33863083;44708286;44708286;9/19/2024
73000400;44262906;44262906;9/19/2024
8306109;44707324;44707324;9/19/2024
8305072;44707319;44707319;9/19/2024
53266846;44707321;44707321;9/19/2024
8299501;44707323;44707323;9/19/2024
110658167;44707322;44707322;9/19/2024
93289375;44707931;44707931;9/19/2024
105111589;44707932;44707932;9/19/2024
89357604;44707933;44707933;9/19/2024
111917743;44711859;44711859;9/19/2024
111917654;44707604;44707604;9/19/2024
111917530;44707602;44707602;9/19/2024
38818612;44707605;44707605;9/19/2024
78484570;44707603;44707603;9/19/2024
8338930;44707606;44707606;9/19/2024
20442602;44709109;44709109;9/19/2024
61201430;44709106;44709106;9/19/2024
54850924;44709105;44709105;9/19/2024
99017393;44709110;44709110;9/19/2024
48499790;44570826;44570826;9/19/2024
25737066;44708504;44708504;9/19/2024
8331766;44708503;44708503;9/19/2024
8331723;44708501;44708501;9/19/2024
8331731;44708502;44708502;9/19/2024
83367861;44708473;44708473;9/19/2024
87737981;44708471;44708471;9/19/2024
84098864;44708470;44708470;9/19/2024
84587660;44708474;44708474;9/19/2024
92454267;44708472;44708472;9/19/2024
91193834;44708469;44708469;9/19/2024
53477634;44707277;44707277;9/19/2024
91823331;44708890;44708890;9/19/2024
91368138;44708894;44708894;9/19/2024
91391113;44708892;44708892;9/19/2024
91368375;44708893;44708893;9/19/2024
91367638;44708889;44708889;9/19/2024
94927138;44708891;44708891;9/19/2024
89545745;44714296;44714296;9/19/2024
23565160;44714297;44714297;9/19/2024
27766462;44270542;44270542;9/19/2024
107997142;44708244;44708244;9/19/2024
108282660;44708242;44708242;9/19/2024
110587731;44708241;44708241;9/19/2024
109339177;44711822;44711822;9/19/2024
111009839;44711854;44711854;9/19/2024
110679350;44708243;44708243;9/19/2024
111037719;44711852;44711852;9/19/2024
65086139;44264551;44264551;9/19/2024
8317933;44708460;44708460;9/19/2024
8317968;44708461;44708461;9/19/2024
8317984;44264556;44264556;9/19/2024
8317925;44708458;44708458;9/19/2024
75839016;44278236;44278236;9/19/2024
90329988;44278242;44278242;9/19/2024
48029785;44708462;44708462;9/19/2024
8318131;44570552;44570552;9/19/2024
100586821;44279879;44279879;9/19/2024
98137603;44279851;44279851;9/19/2024
104089946;44279882;44279882;9/19/2024
107841118;44279874;44279874;9/19/2024
105152765;44279880;44279880;9/19/2024
112752640;44265550;44265550;9/19/2024
104575328;44265544;44265544;9/19/2024
108500748;44279876;44279876;9/19/2024
100769268;44265545;44265545;9/19/2024
98115510;44270654;44270654;9/19/2024
86492314;44708281;44708281;9/19/2024
92342388;44708278;44708278;9/19/2024
8358400;44708279;44708279;9/19/2024
40878058;44708282;44708282;9/19/2024
50197762;44708253;44708253;9/19/2024
92962289;44281254;44281254;9/19/2024
93447604;44281260;44281260;9/19/2024
93076126;44281259;44281259;9/19/2024
92562396;44281261;44281261;9/19/2024
92444946;44281253;44281253;9/19/2024
90715624;44281255;44281255;9/19/2024
96528303;44281258;44281258;9/19/2024
99349108;44281257;44281257;9/19/2024
96072741;44281262;44281262;9/19/2024
91905753;44281256;44281256;9/19/2024
8096627;44709112;44709112;9/19/2024
86769871;44709116;44709116;9/19/2024
72763752;44709111;44709111;9/19/2024
42597404;44709115;44709115;9/19/2024
44804881;44709113;44709113;9/19/2024
8096686;44709114;44709114;9/19/2024
8097720;44709147;44709147;9/19/2024
25294911;44570623;44570623;9/19/2024
55475477;44709148;44709148;9/19/2024
85278718;44708867;44708867;9/19/2024
51706393;44273405;44273405;9/19/2024
88460169;44268101;44268101;9/19/2024
68141939;44708869;44708869;9/19/2024
38472856;44273365;44273365;9/19/2024
47065958;44708865;44708865;9/19/2024
88026841;44708866;44708866;9/19/2024
77530373;44273451;44273451;9/19/2024
63631482;44708870;44708870;9/19/2024
53198620;44708868;44708868;9/19/2024
33147850;44711816;44711816;9/19/2024
86023292;44708109;44708109;9/19/2024
13901044;44708107;44708107;9/19/2024
50238876;44708110;44708110;9/19/2024
110662296;44708770;44708770;9/19/2024
108727742;44708769;44708769;9/19/2024
111296021;44708810;44708810;9/19/2024
107883490;44708809;44708809;9/19/2024
106749714;44570807;44570807;9/19/2024
108925412;44708774;44708774;9/19/2024
108553795;44708771;44708771;9/19/2024
104758244;44708806;44708806;9/19/2024
108432572;44708773;44708773;9/19/2024
108419576;44708805;44708805;9/19/2024
109377230;44711782;44711782;9/19/2024
109386612;44711781;44711781;9/19/2024
108225356;44711779;44711779;9/19/2024
109675584;44711780;44711780;9/19/2024
109801512;44711783;44711783;9/19/2024
108840670;44708729;44708729;9/19/2024
110243137;44708728;44708728;9/19/2024
108336085;44708727;44708727;9/19/2024
108870642;44708730;44708730;9/19/2024
107168421;44708731;44708731;9/19/2024
108345076;44708732;44708732;9/19/2024
112163602;44707845;44707845;9/19/2024
111479428;44707844;44707844;9/19/2024
108055183;44707842;44707842;9/19/2024
109839765;44707841;44707841;9/19/2024
109597915;44707843;44707843;9/19/2024
111755174;44708746;44708746;9/19/2024
112088082;44708745;44708745;9/19/2024
110496345;44708748;44708748;9/19/2024
106943375;44708750;44708750;9/19/2024
109401972;44707846;44707846;9/19/2024
70623686;44709879;44709879;9/19/2024
47787830;44709880;44709880;9/19/2024
49310003;44714037;44714037;9/19/2024
77748824;44711422;44711422;9/19/2024
19365128;44714034;44714034;9/19/2024
8333130;44711371;44711371;9/19/2024
8333033;44714039;44714039;9/19/2024
110507754;44709882;44709882;9/19/2024
44572484;44711423;44711423;9/19/2024
77475003;44709025;44709025;9/19/2024
84035501;44714182;44714182;9/19/2024
46945229;44714183;44714183;9/19/2024
84190540;44714181;44714181;9/19/2024
51445778;44714180;44714180;9/19/2024
65472578;44714178;44714178;9/19/2024
104978244;44707225;44707225;9/19/2024
107352303;44707228;44707228;9/19/2024
106818210;44707223;44707223;9/19/2024
107004828;44707227;44707227;9/19/2024
108386848;44707224;44707224;9/19/2024
109280776;44708765;44708765;9/19/2024
8393990;44707578;44707578;9/19/2024
103720936;44707336;44707336;9/19/2024
37923820;44278299;44278299;9/19/2024
63718812;44278298;44278298;9/19/2024
78251966;44707331;44707331;9/19/2024
77256255;44278297;44278297;9/19/2024
89054946;44707334;44707334;9/19/2024
85062480;44707332;44707332;9/19/2024
55267599;44278293;44278293;9/19/2024
8214786;44708328;44708328;9/19/2024
46374680;44708329;44708329;9/19/2024
84142324;44708325;44708325;9/19/2024
84759160;44714128;44714128;9/19/2024
48997200;44708158;44708158;9/19/2024
85315982;44708155;44708155;9/19/2024
75206153;44708153;44708153;9/19/2024
79454992;44708154;44708154;9/19/2024
53080815;44708157;44708157;9/19/2024
89595572;44708156;44708156;9/19/2024
90516842;44709015;44709015;9/19/2024
8329044;44709038;44709038;9/19/2024
100061460;44709037;44709037;9/19/2024
100598943;44709035;44709035;9/19/2024
100777201;44708301;44708301;9/19/2024
101868669;44708305;44708305;9/19/2024
100805337;44708303;44708303;9/19/2024
102224943;44709033;44709033;9/19/2024
41145640;44570010;44570010;9/19/2024
8214190;44570009;44570009;9/19/2024
54871387;44714157;44714157;9/19/2024
21234299;44714154;44714154;9/19/2024
55307035;44709141;44709141;9/19/2024
8324255;44709144;44709144;9/19/2024
93120966;44281307;44281307;9/19/2024
92951031;44281312;44281312;9/19/2024
8216207;44702660;44702660;9/19/2024
90707532;44702658;44702658;9/19/2024
84167726;44702662;44702662;9/19/2024
51992779;44702661;44702661;9/19/2024
84784350;44714273;44714273;9/19/2024
36254630;44708919;44708919;9/19/2024
84654503;44708923;44708923;9/19/2024
29021154;44708920;44708920;9/19/2024
8335230;44708922;44708922;9/19/2024
91216460;44708924;44708924;9/19/2024
42372747;44708921;44708921;9/19/2024
103226621;44710888;44710888;9/19/2024
107926105;44708183;44708183;9/19/2024
38362414;44708186;44708186;9/19/2024
37266306;44707183;44707183;9/19/2024
36202231;44707182;44707182;9/19/2024
36213284;44708755;44708755;9/19/2024
89272870;44714101;44714101;9/19/2024
84668431;44714059;44714059;9/19/2024
76271668;44708447;44708447;9/19/2024
8332002;44714060;44714060;9/19/2024
39722260;44714103;44714103;9/19/2024
38395037;44708449;44708449;9/19/2024
8343020;44268412;44268412;9/19/2024
92756409;44268407;44268407;9/19/2024
93729502;44268411;44268411;9/19/2024
91872294;44268410;44268410;9/19/2024
111909023;44704887;44704887;9/19/2024
75166984;44704884;44704884;9/19/2024
49909134;44708440;44708440;9/19/2024
105354813;44708443;44708443;9/19/2024
109783220;44273810;44273810;9/19/2024
46964029;44708442;44708442;9/19/2024
88152006;44708439;44708439;9/19/2024
74552147;44708273;44708273;9/19/2024
73275816;44708467;44708467;9/19/2024
76282201;44708464;44708464;9/19/2024
62255312;44273812;44273812;9/19/2024
87545152;44708465;44708465;9/19/2024
53701062;44273836;44273836;9/20/2024
89879490;44714205;44714205;9/20/2024
75213354;44707671;44707671;9/20/2024
51414287;44707621;44707621;9/20/2024
50632973;44707672;44707672;9/20/2024
75000415;44707668;44707668;9/20/2024
53711645;44707622;44707622;9/20/2024
52404900;44707669;44707669;9/20/2024
105891029;44708783;44708783;9/20/2024
103826297;44708780;44708780;9/20/2024
108142280;44255502;44255502;9/20/2024
110942817;44271664;44271664;9/20/2024
111570751;44271669;44271669;9/20/2024
110074580;44271672;44271672;9/20/2024
111269032;44271666;44271666;9/20/2024
111684749;44271668;44271668;9/20/2024
43602665;44709660;44709660;9/20/2024
88840867;44709655;44709655;9/20/2024
83324844;44709658;44709658;9/20/2024
43407587;44709656;44709656;9/20/2024
61129020;44709677;44709677;9/20/2024
53825365;44709092;44709092;9/20/2024
8325758;44709090;44709090;9/20/2024
8325731;44709091;44709091;9/20/2024
54219418;44709088;44709088;9/20/2024
68361556;44709089;44709089;9/20/2024
75863227;44711326;44711326;9/20/2024
8332410;44711327;44711327;9/20/2024
77464338;44708801;44708801;9/20/2024
111068991;44708802;44708802;9/20/2024
111448417;44276170;44276170;9/20/2024
86989812;44276167;44276167;9/20/2024
93141971;44276168;44276168;9/20/2024
108741230;44276163;44276163;9/20/2024
110320522;44276176;44276176;9/20/2024
83903054;44274138;44274138;9/20/2024
93364377;44276165;44276165;9/20/2024
112436234;44276164;44276164;9/20/2024
96043873;44276171;44276171;9/20/2024
33950431;44708498;44708498;9/20/2024
77610660;44708496;44708496;9/20/2024
34860142;44708493;44708493;9/20/2024
73727288;44708497;44708497;9/20/2024
20575181;44708876;44708876;9/20/2024
30619602;44708875;44708875;9/20/2024
