
UC;ETAPA;Ligação_Tipo Fase;Início Fat-Outubro;Final Fat-Outubro;Início Fat-Novembro;Final Fat-Novembro;Início Fat-Dezembro;Final Fat-Dezembro;Início Fat-Janeiro;Final Fat-Janeiro;Início Fat-Janeiro_27;Final Fat-Janeiro_28;
34892427;8;TR;;;;;;;;;;;
34983740;8;TR;;;;;;;;;;;
35039205;8;TR;;;;;;;;;;;
76513300;8;TR;;;;;;;;;;;
60066512;8;TR;;;;;;;;;;;
80702171;8;TR;;;;;;;;;;;
66747872;8;TR;;;;;;;;;;;
66177197;8;TR;;;;;;;;;;;
35055138;8;TR;;;;;;;;;;;
34526498;8;TR;;;;;;;;;;;
26710099;8;TR;;;;;;;;;;;
73227650;8;BI;;;;;;;;;;;
8322759;8;TR;;;;;;;;;;;
8322767;8;TR;;;;;;;;;;;
54633940;8;TR;;;;;;;;;;;
82838992;8;TR;;;;;;;;;;;
95732349;8;TR;;;;;;;;;;;
95732420;8;TR;;;;;;;;;;;
95732454;8;TR;;;;;;;;;;;
95732470;8;TR;;;;;;;;;;;
95732551;8;TR;;;;;;;;;;;
95732519;8;TR;;;;;;;;;;;
95732586;8;TR;;;;;;;;;;;
8322813;8;TR;;;;;;;;;;;
64641775;8;TR;;;;;;;;;;;
8322856;8;BI;;;;;;;;;;;
88662888;8;BI;;;;;;;;;;;
8322872;8;BI;;;;;;;;;;;
86736388;8;BI;;;;;;;;;;;
48731552;8;BI;;;;;;;;;;;
89153243;8;BI;;;;;;;;;;;
89941870;8;BI;;;;;;;;;;;
56622651;8;BI;;;;;;;;;;;
73344885;8;BI;;;;;;;;;;;
88192644;8;BI;;;;;;;;;;;
79947735;8;BI;;;;;;;;;;;
8322961;8;BI;;;;;;;;;;;
8322970;8;BI;;;;;;;;;;;
75122960;8;BI;;;;;;;;;;;
91133033;8;BI;;;;;;;;;;;
8323003;8;BI;;;;;;;;;;;
8323011;8;BI;;;;;;;;;;;
8323020;8;BI;;;;;;;;;;;
89641914;8;BI;;;;;;;;;;;
8323046;8;BI;;;;;;;;;;;
69935408;8;BI;;;;;;;;;;;
57346968;8;BI;;;;;;;;;;;
8323070;8;BI;;;;;;;;;;;
74959760;8;BI;;;;;;;;;;;
89757882;8;BI;;;;;;;;;;;
64715779;8;BI;;;;;;;;;;;
8323119;8;BI;;;;;;;;;;;
81433263;8;BI;;;;;;;;;;;
85581380;8;BI;;;;;;;;;;;
8323143;8;BI;;;;;;;;;;;
31087965;8;BI;;;;;;;;;;;
8323160;8;BI;;;;;;;;;;;
8323178;8;TR;;;;;;;;;;;
74669265;8;BI;;;;;;;;;;;
8323194;8;BI;;;;;;;;;;;
8323208;8;BI;;;;;;;;;;;
8323216;8;TR;;;;;;;;;;;
107604493;8;TR;;;;;;;;;;;
8323232;8;TR;;;;;;;;;;;
96847085;8;TR;;;;;;;;;;;
97830615;8;TR;;;;;;;;;;;
8323240;8;TR;;;;;;;;;;;
102821380;8;TR;;;;;;;;;;;
8323259;8;TR;;;;;;;;;;;
8323275;8;BI;;;;;;;;;;;
70095892;8;BI;;;;;;;;;;;
8323291;8;BI;;;;;;;;;;;
29300606;8;BI;;;;;;;;;;;
60376678;8;BI;;;;;;;;;;;
72452250;8;BI;;;;;;;;;;;
54186129;8;BI;;;;;;;;;;;
31087973;8;BI;;;;;;;;;;;
79175961;8;BI;;;;;;;;;;;
8323364;8;MO;;;;;;;;;;;
33015597;8;BI;;;;;;;;;;;
8323380;8;BI;;;;;;;;;;;
82832803;8;BI;;;;;;;;;;;
87805880;8;BI;;;;;;;;;;;
8323267;8;TR;;;;;;;;;;;
8323410;8;TR;;;;;;;;;;;
44430264;8;BI;;;;;;;;;;;
8323429;8;MO;;;;;;;;;;;
8323437;8;MO;;;;;;;;;;;
68253435;8;TR;;;;;;;;;;;
76114767;8;TR;;;;;;;;;;;
8323470;8;TR;;;;;;;;;;;
103604995;8;BI;;;;;;;;;;;
77016092;8;MO;;;;;;;;;;;
89119762;8;BI;;;;;;;;;;;
71207686;8;TR;;;;;;;;;;;
79739342;8;BI;;;;;;;;;;;
8321744;8;MO;;;;;;;;;;;
8321752;8;MO;;;;;;;;;;;
83069941;8;TR;;;;;;;;;;;
87882647;8;MO;;;;;;;;;;;
77043456;8;TR;;;;;;;;;;;
8321795;8;TR;;;;;;;;;;;
90657586;8;TR;;;;;;;;;;;
8321817;8;TR;;;;;;;;;;;
86953648;8;BI;;;;;;;;;;;
71651772;8;BI;;;;;;;;;;;
89957385;8;BI;;;;;;;;;;;
83234764;8;BI;;;;;;;;;;;
32054114;8;BI;;;;;;;;;;;
73194190;8;BI;;;;;;;;;;;
68184220;8;BI;;;;;;;;;;;
88320766;8;BI;;;;;;;;;;;
32053975;8;BI;;;;;;;;;;;
72691840;8;BI;;;;;;;;;;;
86747886;8;BI;;;;;;;;;;;
65947835;8;BI;;;;;;;;;;;
67983995;8;BI;;;;;;;;;;;
68484372;8;BI;;;;;;;;;;;
60805676;8;BI;;;;;;;;;;;
77272617;8;BI;;;;;;;;;;;
32055137;8;BI;;;;;;;;;;;
59706163;8;BI;;;;;;;;;;;
78265010;8;BI;;;;;;;;;;;
32054220;8;BI;;;;;;;;;;;
79772153;8;BI;;;;;;;;;;;
59598212;8;BI;;;;;;;;;;;
32054009;8;BI;;;;;;;;;;;
48116297;8;BI;;;;;;;;;;;
50972537;8;BI;;;;;;;;;;;
32052286;8;BI;;;;;;;;;;;
81521669;8;BI;;;;;;;;;;;
32052391;8;BI;;;;;;;;;;;
84311770;8;BI;;;;;;;;;;;
32175116;8;TR;;;;;;;;;;;
101498993;8;TR;;;;;;;;;;;
101788150;8;TR;;;;;;;;;;;
101521723;8;TR;;;;;;;;;;;
101472277;8;TR;;;;;;;;;;;
101340800;8;TR;;;;;;;;;;;
101319061;8;TR;;;;;;;;;;;
101384629;8;TR;;;;;;;;;;;
101319088;8;TR;;;;;;;;;;;
101384491;8;TR;;;;;;;;;;;
102164800;8;TR;;;;;;;;;;;
102066477;8;TR;;;;;;;;;;;
102273634;8;TR;;;;;;;;;;;
101384610;8;TR;;;;;;;;;;;
101931336;8;TR;;;;;;;;;;;
101308086;8;TR;;;;;;;;;;;
101308124;8;TR;;;;;;;;;;;
101495277;8;TR;;;;;;;;;;;
101825412;8;TR;;;;;;;;;;;
101701969;8;BI;;;;;;;;;;;
102285888;8;TR;;;;;;;;;;;
101308043;8;TR;;;;;;;;;;;
101307969;8;TR;;;;;;;;;;;
8324220;8;TR;;;;;;;;;;;
100669158;8;BI;;;;;;;;;;;
109000170;8;BI;;;;;;;;;;;
102935106;8;BI;;;;;;;;;;;
107744201;8;BI;;;;;;;;;;;
101514611;8;BI;;;;;;;;;;;
103917446;8;BI;;;;;;;;;;;
101021143;8;BI;;;;;;;;;;;
105864080;8;BI;;;;;;;;;;;
101583044;8;BI;;;;;;;;;;;
102230013;8;BI;;;;;;;;;;;
101131917;8;BI;;;;;;;;;;;
103336834;8;BI;;;;;;;;;;;
101284942;8;BI;;;;;;;;;;;
101147805;8;BI;;;;;;;;;;;
100469817;8;BI;;;;;;;;;;;
100609732;8;BI;;;;;;;;;;;
100975240;8;BI;;;;;;;;;;;
100940684;8;BI;;;;;;;;;;;
100754295;8;BI;;;;;;;;;;;
100497977;8;BI;;;;;;;;;;;
102397430;8;BI;;;;;;;;;;;
103533400;8;BI;;;;;;;;;;;
106171526;8;BI;;;;;;;;;;;
104087030;8;BI;;;;;;;;;;;
100442331;8;BI;;;;;;;;;;;
101782373;8;BI;;;;;;;;;;;
105463876;8;BI;;;;;;;;;;;
100322760;8;BI;;;;;;;;;;;
103796819;8;BI;;;;;;;;;;;
103234268;8;BI;;;;;;;;;;;
102417350;8;BI;;;;;;;;;;;
101774346;8;BI;;;;;;;;;;;
101687680;8;BI;;;;;;;;;;;
100467814;8;BI;;;;;;;;;;;
102074461;8;BI;;;;;;;;;;;
111990785;8;BI;;;;;;;;;;;
105189570;8;BI;;;;;;;;;;;
100959067;8;BI;;;;;;;;;;;
101217200;8;BI;;;;;;;;;;;
100957749;8;BI;;;;;;;;;;;
102895384;8;BI;;;;;;;;;;;
101440731;8;BI;;;;;;;;;;;
101469888;8;BI;;;;;;;;;;;
104081635;8;BI;;;;;;;;;;;
100647880;8;BI;;;;;;;;;;;
107414309;8;BI;;;;;;;;;;;
101583109;8;BI;;;;;;;;;;;
105215368;8;BI;;;;;;;;;;;
101962126;8;BI;;;;;;;;;;;
104987456;8;MR;;;;;;;;;;;
100494617;8;BI;;;;;;;;;;;
100517811;8;BI;;;;;;;;;;;
100328385;8;TR;;;;;;;;;;;
110729625;8;TR;;;;;;;;;;;
79711847;8;TR;;;;;;;;;;;
112488498;8;TR;;;;;;;;;;;
112638023;8;TR;;;;;;;;;;;
8324255;8;TR;;;;;;;;;;;
85944793;8;BI;;;;;;;;;;;
85945161;8;BI;;;;;;;;;;;
95239812;8;BI;;;;;;;;;;;
91735874;8;BI;;;;;;;;;;;
85960330;8;BI;;;;;;;;;;;
85944980;8;BI;;;;;;;;;;;
85962350;8;BI;;;;;;;;;;;
85962473;8;BI;;;;;;;;;;;
85961914;8;BI;;;;;;;;;;;
69736723;8;BI;;;;;;;;;;;
110073860;8;BI;;;;;;;;;;;
85961752;8;BI;;;;;;;;;;;
85961310;8;BI;;;;;;;;;;;
85961027;8;BI;;;;;;;;;;;
8324263;8;BI;;;;;;;;;;;
55155561;8;BI;;;;;;;;;;;
8324280;8;TR;;;;;;;;;;;
8324298;8;BI;;;;;;;;;;;
62123890;8;TR;;;;;;;;;;;
83905634;8;TR;;;;;;;;;;;
77888294;8;BI;;;;;;;;;;;
76935876;8;BI;;;;;;;;;;;
59478926;8;BI;;;;;;;;;;;
80167411;8;MO;;;;;;;;;;;
80352588;8;MO;;;;;;;;;;;
58113380;8;TR;;;;;;;;;;;
8324352;8;TR;;;;;;;;;;;
95498222;8;TR;;;;;;;;;;;
87024950;8;TR;;;;;;;;;;;
43196462;8;TR;;;;;;;;;;;
84114517;8;TR;;;;;;;;;;;
41698010;8;TR;;;;;;;;;;;
39625419;8;TR;;;;;;;;;;;
29197023;8;BI;;;;;;;;;;;
101898240;8;BI;;;;;;;;;;;
101528728;8;TR;;;;;;;;;;;
81416938;8;BI;;;;;;;;;;;
73918636;8;BI;;;;;;;;;;;
54507405;8;BI;;;;;;;;;;;
8324409;8;MO;;;;;;;;;;;
8324395;8;TR;;;;;;;;;;;
86332333;8;TR;;;;;;;;;;;
51388650;8;TR;;;;;;;;;;;
65228685;8;TR;;;;;;;;;;;
8324484;8;TR;;;;;;;;;;;
68905491;8;TR;;;;;;;;;;;
71725750;8;MO;;;;;;;;;;;
71622764;8;MO;;;;;;;;;;;
71725687;8;MO;;;;;;;;;;;
71725709;8;MO;;;;;;;;;;;
71725717;8;MO;;;;;;;;;;;
8324514;8;MO;;;;;;;;;;;
8324549;8;TR;;;;;;;;;;;
112272134;8;TR;;;;;;;;;;;
89708091;8;TR;;;;;;;;;;;
103190244;8;BI;;;;;;;;;;;
106275500;8;BI;;;;;;;;;;;
103511393;8;BI;;;;;;;;;;;
109767608;8;BI;;;;;;;;;;;
102853355;8;BI;;;;;;;;;;;
103184074;8;BI;;;;;;;;;;;
104258268;8;BI;;;;;;;;;;;
103052909;8;BI;;;;;;;;;;;
108720225;8;BI;;;;;;;;;;;
104113987;8;BI;;;;;;;;;;;
109178270;8;BI;;;;;;;;;;;
103705635;8;BI;;;;;;;;;;;
107889625;8;BI;;;;;;;;;;;
106285866;8;BI;;;;;;;;;;;
103679782;8;BI;;;;;;;;;;;
103273700;8;BI;;;;;;;;;;;
103527400;8;BI;;;;;;;;;;;
102950466;8;BI;;;;;;;;;;;
109562550;8;BI;;;;;;;;;;;
109130294;8;BI;;;;;;;;;;;
106257170;8;BI;;;;;;;;;;;
110452038;8;BI;;;;;;;;;;;
102939306;8;BI;;;;;;;;;;;
104459700;8;BI;;;;;;;;;;;
103273743;8;BI;;;;;;;;;;;
104390603;8;BI;;;;;;;;;;;
104302780;8;BI;;;;;;;;;;;
109259750;8;MR;;;;;;;;;;;
104938161;8;BI;;;;;;;;;;;
108962105;8;BI;;;;;;;;;;;
103199667;8;BI;;;;;;;;;;;
109016939;8;BI;;;;;;;;;;;
103900110;8;BI;;;;;;;;;;;
103580824;8;BI;;;;;;;;;;;
106562703;8;BI;;;;;;;;;;;
105208809;8;BI;;;;;;;;;;;
105400483;8;BI;;;;;;;;;;;
109135717;8;BI;;;;;;;;;;;
104873990;8;BI;;;;;;;;;;;
104229357;8;BI;;;;;;;;;;;
105682772;8;BI;;;;;;;;;;;
108684059;8;BI;;;;;;;;;;;
105587230;8;BI;;;;;;;;;;;
102991863;8;BI;;;;;;;;;;;
102941530;8;BI;;;;;;;;;;;
103685561;8;BI;;;;;;;;;;;
109353587;8;BI;;;;;;;;;;;
106329022;8;BI;;;;;;;;;;;
104938200;8;BI;;;;;;;;;;;
109019695;8;BI;;;;;;;;;;;
102742545;8;TR;;;;;;;;;;;
102742642;8;TR;;;;;;;;;;;
93799659;8;TR;;;;;;;;;;;
63225573;8;TR;;;;;;;;;;;
110381530;8;BI;;;;;;;;;;;
8324611;8;BI;;;;;;;;;;;
74172999;8;TR;;;;;;;;;;;
8324646;8;BI;;;;;;;;;;;
8329435;8;TR;;;;;;;;;;;
8329443;8;TR;;;;;;;;;;;
29116716;8;TR;;;;;;;;;;;
8329354;8;MO;;;;;;;;;;;
8329362;8;MO;;;;;;;;;;;
8329370;8;MO;;;;;;;;;;;
8329389;8;MO;;;;;;;;;;;
38220695;8;BI;;;;;;;;;;;
85068098;8;TR;;;;;;;;;;;
8329400;8;TR;;;;;;;;;;;
74304968;8;BI;;;;;;;;;;;
93528825;8;TR;;;;;;;;;;;
8324654;8;BI;;;;;;;;;;;
94816816;8;TR;;;;;;;;;;;
71595899;8;MO;;;;;;;;;;;
52689239;8;MO;;;;;;;;;;;
8324689;8;MO;;;;;;;;;;;
42874084;8;BI;;;;;;;;;;;
8324697;8;TR;;;;;;;;;;;
90943180;8;TR;;;;;;;;;;;
90245032;8;MO;;;;;;;;;;;
8324727;8;TR;;;;;;;;;;;
8324760;8;TR;;;;;;;;;;;
8324808;8;TR;;;;;;;;;;;
59811293;8;TR;;;;;;;;;;;
100929354;8;TR;;;;;;;;;;;
8324778;8;TR;;;;;;;;;;;
8324824;8;TR;;;;;;;;;;;
31054072;8;MO;;;;;;;;;;;
85094722;8;MO;;;;;;;;;;;
76769410;8;MO;;;;;;;;;;;
32175124;8;MO;;;;;;;;;;;
79969208;8;BI;;;;;;;;;;;
88667715;8;BI;;;;;;;;;;;
81763328;8;BI;;;;;;;;;;;
80019935;8;BI;;;;;;;;;;;
80769195;8;BI;;;;;;;;;;;
81263651;8;BI;;;;;;;;;;;
79859089;8;BI;;;;;;;;;;;
90675398;8;BI;;;;;;;;;;;
80169988;8;BI;;;;;;;;;;;
80698719;8;BI;;;;;;;;;;;
80113940;8;BI;;;;;;;;;;;
80019544;8;BI;;;;;;;;;;;
84598859;8;BI;;;;;;;;;;;
83348050;8;BI;;;;;;;;;;;
81989946;8;BI;;;;;;;;;;;
8324891;8;TR;;;;;;;;;;;
94843856;8;TR;;;;;;;;;;;
60042796;8;MO;;;;;;;;;;;
88095932;8;BI;;;;;;;;;;;
112505732;8;BI;;;;;;;;;;;
8324921;8;TR;;;;;;;;;;;
87249391;8;MO;;;;;;;;;;;
109771931;8;TR;;;;;;;;;;;
109537858;8;TR;;;;;;;;;;;
109503503;8;TR;;;;;;;;;;;
109605144;8;TR;;;;;;;;;;;
109447948;8;TR;;;;;;;;;;;
109293533;8;TR;;;;;;;;;;;
109479076;8;TR;;;;;;;;;;;
109437675;8;TR;;;;;;;;;;;
109963059;8;TR;;;;;;;;;;;
109523660;8;TR;;;;;;;;;;;
109619463;8;TR;;;;;;;;;;;
109770870;8;TR;;;;;;;;;;;
109306970;8;TR;;;;;;;;;;;
109366581;8;TR;;;;;;;;;;;
110286200;8;TR;;;;;;;;;;;
109385152;8;TR;;;;;;;;;;;
111272378;8;TR;;;;;;;;;;;
109644417;8;TR;;;;;;;;;;;
112070493;8;TR;;;;;;;;;;;
109375017;8;TR;;;;;;;;;;;
110306325;8;TR;;;;;;;;;;;
109334906;8;TR;;;;;;;;;;;
109277350;8;TR;;;;;;;;;;;
109991117;8;TR;;;;;;;;;;;
109297105;8;TR;;;;;;;;;;;
110270517;8;TR;;;;;;;;;;;
110344197;8;TR;;;;;;;;;;;
109277724;8;TR;;;;;;;;;;;
109214331;8;TR;;;;;;;;;;;
109317610;8;TR;;;;;;;;;;;
109332300;8;TR;;;;;;;;;;;
109273907;8;TR;;;;;;;;;;;
110779525;8;TR;;;;;;;;;;;
109214390;8;TR;;;;;;;;;;;
109214447;8;TR;;;;;;;;;;;
109088751;8;TR;;;;;;;;;;;
8324980;8;BI;;;;;;;;;;;
48724416;8;TR;;;;;;;;;;;
79795994;8;TR;;;;;;;;;;;
29189756;8;TR;;;;;;;;;;;
93498870;8;BI;;;;;;;;;;;
94768960;8;BI;;;;;;;;;;;
94614113;8;BI;;;;;;;;;;;
93749163;8;BI;;;;;;;;;;;
94927510;8;BI;;;;;;;;;;;
94094497;8;BI;;;;;;;;;;;
93400829;8;BI;;;;;;;;;;;
93498950;8;TR;;;;;;;;;;;
94613974;8;BI;;;;;;;;;;;
94563969;8;BI;;;;;;;;;;;
94916381;8;BI;;;;;;;;;;;
94569339;8;MR;;;;;;;;;;;
93376995;8;BI;;;;;;;;;;;
94686505;8;BI;;;;;;;;;;;
95401920;8;BI;;;;;;;;;;;
94818835;8;BI;;;;;;;;;;;
94614024;8;BI;;;;;;;;;;;
94686556;8;BI;;;;;;;;;;;
94598428;8;BI;;;;;;;;;;;
94071900;8;BI;;;;;;;;;;;
93400730;8;BI;;;;;;;;;;;
94212600;8;BI;;;;;;;;;;;
55879560;8;TR;;;;;;;;;;;
79160751;8;TR;;;;;;;;;;;
65481402;8;TR;;;;;;;;;;;
74616498;8;TR;;;;;;;;;;;
91520282;8;TR;;;;;;;;;;;
112543286;8;TR;;;;;;;;;;;
88394220;8;TR;;;;;;;;;;;
88117308;8;BI;;;;;;;;;;;
88796256;8;BI;;;;;;;;;;;
88796671;8;BI;;;;;;;;;;;
88797511;8;BI;;;;;;;;;;;
87145790;8;BI;;;;;;;;;;;
8325090;8;TR;;;;;;;;;;;
105950556;8;BI;;;;;;;;;;;
69372438;8;TR;;;;;;;;;;;
75837145;8;BI;;;;;;;;;;;
76205290;8;BI;;;;;;;;;;;
89902726;8;TR;;;;;;;;;;;
47301376;8;BI;;;;;;;;;;;
53267460;8;TR;;;;;;;;;;;
76205223;8;BI;;;;;;;;;;;
75817306;8;BI;;;;;;;;;;;
75836971;8;BI;;;;;;;;;;;
70927359;8;BI;;;;;;;;;;;
70877300;8;BI;;;;;;;;;;;
70877378;8;BI;;;;;;;;;;;
47302119;8;BI;;;;;;;;;;;
75817497;8;BI;;;;;;;;;;;
69812764;8;TR;;;;;;;;;;;
98084542;8;BI;;;;;;;;;;;
58381562;8;BI;;;;;;;;;;;
70927456;8;BI;;;;;;;;;;;
8325120;8;TR;;;;;;;;;;;
8325138;8;TR;;;;;;;;;;;
64577899;8;BI;;;;;;;;;;;
62835580;8;BI;;;;;;;;;;;
108161129;8;BI;;;;;;;;;;;
81141041;8;BI;;;;;;;;;;;
88627918;8;BI;;;;;;;;;;;
71200770;8;BI;;;;;;;;;;;
85342726;8;TR;;;;;;;;;;;
88650294;8;BI;;;;;;;;;;;
8325146;8;TR;;;;;;;;;;;
30567319;8;TR;;;;;;;;;;;
8325162;8;TR;;;;;;;;;;;
8325170;8;TR;;;;;;;;;;;
8325189;8;TR;;;;;;;;;;;
8325197;8;TR;;;;;;;;;;;
8329044;8;TR;;;;;;;;;;;
8329052;8;BI;;;;;;;;;;;
74230107;8;MO;;;;;;;;;;;
74230085;8;MO;;;;;;;;;;;
74230158;8;MO;;;;;;;;;;;
74230182;8;MO;;;;;;;;;;;
28738934;8;TR;;;;;;;;;;;
112436234;8;BI;;;;;;;;;;;
102160635;8;BI;;;;;;;;;;;
95715550;8;BI;;;;;;;;;;;
102399948;8;BI;;;;;;;;;;;
96358637;8;BI;;;;;;;;;;;
101575157;8;BI;;;;;;;;;;;
96043873;8;BI;;;;;;;;;;;
102798044;8;BI;;;;;;;;;;;
100287549;8;BI;;;;;;;;;;;
111281547;8;BI;;;;;;;;;;;
96194006;8;BI;;;;;;;;;;;
100580947;8;BI;;;;;;;;;;;
102216673;8;BI;;;;;;;;;;;
109783786;8;BI;;;;;;;;;;;
98669710;8;BI;;;;;;;;;;;
94978220;8;BI;;;;;;;;;;;
96453737;8;BI;;;;;;;;;;;
95075879;8;BI;;;;;;;;;;;
94935149;8;BI;;;;;;;;;;;
95216910;8;BI;;;;;;;;;;;
107777290;8;BI;;;;;;;;;;;
95875654;8;BI;;;;;;;;;;;
95117393;8;BI;;;;;;;;;;;
96310189;8;BI;;;;;;;;;;;
94986002;8;BI;;;;;;;;;;;
95716343;8;BI;;;;;;;;;;;
103388109;8;BI;;;;;;;;;;;
95053743;8;BI;;;;;;;;;;;
110088875;8;BI;;;;;;;;;;;
94974780;8;BI;;;;;;;;;;;
94821470;8;BI;;;;;;;;;;;
95239600;8;BI;;;;;;;;;;;
94990883;8;BI;;;;;;;;;;;
95182675;8;BI;;;;;;;;;;;
94801541;8;BI;;;;;;;;;;;
94809895;8;BI;;;;;;;;;;;
94658170;8;TR;;;;;;;;;;;
79098886;8;TR;;;;;;;;;;;
27801675;8;MO;;;;;;;;;;;
45395438;8;TR;;;;;;;;;;;
82983089;8;TR;;;;;;;;;;;
86304194;8;BI;;;;;;;;;;;
83032320;8;TR;;;;;;;;;;;
89823532;8;TR;;;;;;;;;;;
89305833;8;MO;;;;;;;;;;;
74280244;8;TR;;;;;;;;;;;
87198290;8;TR;;;;;;;;;;;
51664593;8;BI;;;;;;;;;;;
53571266;8;TR;;;;;;;;;;;
83775021;8;TR;;;;;;;;;;;
69943036;8;TR;;;;;;;;;;;
78172675;8;TR;;;;;;;;;;;
81401531;8;TR;;;;;;;;;;;
59864079;8;TR;;;;;;;;;;;
43053866;8;TR;;;;;;;;;;;
27550281;8;TR;;;;;;;;;;;
28754395;8;TR;;;;;;;;;;;
27520030;8;TR;;;;;;;;;;;
29053641;8;TR;;;;;;;;;;;
88626660;8;BI;;;;;;;;;;;
90245911;8;TR;;;;;;;;;;;
28460057;8;TR;;;;;;;;;;;
27550290;8;TR;;;;;;;;;;;
57428476;8;TR;;;;;;;;;;;
66854814;8;TR;;;;;;;;;;;
60228539;8;TR;;;;;;;;;;;
82558060;8;TR;;;;;;;;;;;
27355837;8;TR;;;;;;;;;;;
89611535;8;TR;;;;;;;;;;;
82345236;8;TR;;;;;;;;;;;
78703565;8;TR;;;;;;;;;;;
87470853;8;TR;;;;;;;;;;;
83955984;8;TR;;;;;;;;;;;
76271870;8;TR;;;;;;;;;;;
80981186;8;TR;;;;;;;;;;;
86828819;8;TR;;;;;;;;;;;
57872732;8;MO;;;;;;;;;;;
75566818;8;TR;;;;;;;;;;;
54241588;8;TR;;;;;;;;;;;
90215346;8;TR;;;;;;;;;;;
31490948;8;TR;;;;;;;;;;;
85114235;8;TR;;;;;;;;;;;
67359345;8;TR;;;;;;;;;;;
83213309;8;TR;;;;;;;;;;;
47169435;8;TR;;;;;;;;;;;
85004677;8;TR;;;;;;;;;;;
84545240;8;TR;;;;;;;;;;;
27181529;8;TR;;;;;;;;;;;
28144970;8;TR;;;;;;;;;;;
82565287;8;TR;;;;;;;;;;;
69568669;8;TR;;;;;;;;;;;
30018803;8;TR;;;;;;;;;;;
61192198;8;TR;;;;;;;;;;;
72178299;8;TR;;;;;;;;;;;
28912349;8;TR;;;;;;;;;;;
28798910;8;TR;;;;;;;;;;;
90663047;8;TR;;;;;;;;;;;
81888821;8;TR;;;;;;;;;;;
78283930;8;TR;;;;;;;;;;;
77113128;8;TR;;;;;;;;;;;
28066316;8;TR;;;;;;;;;;;
87672464;8;TR;;;;;;;;;;;
87536145;8;TR;;;;;;;;;;;
29053323;8;TR;;;;;;;;;;;
85148024;8;TR;;;;;;;;;;;
81002505;8;TR;;;;;;;;;;;
55123929;8;TR;;;;;;;;;;;
86460188;8;TR;;;;;;;;;;;
56882335;8;TR;;;;;;;;;;;
27739457;8;TR;;;;;;;;;;;
28415680;8;TR;;;;;;;;;;;
58266143;8;TR;;;;;;;;;;;
28156420;8;TR;;;;;;;;;;;
80083870;8;TR;;;;;;;;;;;
30024005;8;TR;;;;;;;;;;;
30912350;8;TR;;;;;;;;;;;
85793485;8;TR;;;;;;;;;;;
88776085;8;TR;;;;;;;;;;;
27550273;8;TR;;;;;;;;;;;
60707500;8;TR;;;;;;;;;;;
86237551;8;TR;;;;;;;;;;;
86516787;8;TR;;;;;;;;;;;
86225146;8;TR;;;;;;;;;;;
82403040;8;BI;;;;;;;;;;;
70281718;8;TR;;;;;;;;;;;
80292844;8;TR;;;;;;;;;;;
83512403;8;TR;;;;;;;;;;;
86544039;8;TR;;;;;;;;;;;
27344762;8;BI;;;;;;;;;;;
77096207;8;TR;;;;;;;;;;;
67927823;8;TR;;;;;;;;;;;
67760660;8;TR;;;;;;;;;;;
62374621;8;TR;;;;;;;;;;;
29769981;8;TR;;;;;;;;;;;
29901227;8;TR;;;;;;;;;;;
54541387;8;TR;;;;;;;;;;;
91191920;8;TR;;;;;;;;;;;
85618209;8;TR;;;;;;;;;;;
27181510;8;TR;;;;;;;;;;;
62514261;8;BI;;;;;;;;;;;
8328960;8;TR;;;;;;;;;;;
99179954;8;TR;;;;;;;;;;;
8328978;8;MO;;;;;;;;;;;
68208758;8;BI;;;;;;;;;;;
73803642;8;TR;;;;;;;;;;;
56356056;8;TR;;;;;;;;;;;
54705827;8;MO;;;;;;;;;;;
87692660;8;TR;;;;;;;;;;;
53722272;8;BI;;;;;;;;;;;
41094522;8;TR;;;;;;;;;;;
68197624;8;TR;;;;;;;;;;;
84530847;8;TR;;;;;;;;;;;
84530812;8;MO;;;;;;;;;;;
86151754;8;TR;;;;;;;;;;;
38129299;8;MO;;;;;;;;;;;
90526392;8;TR;;;;;;;;;;;
39804690;8;MO;;;;;;;;;;;
83769463;8;TR;;;;;;;;;;;
40654877;8;BI;;;;;;;;;;;
103758526;8;TR;;;;;;;;;;;
108458407;8;TR;;;;;;;;;;;
103758585;8;TR;;;;;;;;;;;
109194144;8;TR;;;;;;;;;;;
106998463;8;TR;;;;;;;;;;;
107004666;8;TR;;;;;;;;;;;
105417319;8;TR;;;;;;;;;;;
104565810;8;TR;;;;;;;;;;;
109793722;8;TR;;;;;;;;;;;
104666463;8;TR;;;;;;;;;;;
103758534;8;TR;;;;;;;;;;;
107004690;8;TR;;;;;;;;;;;
105049417;8;TR;;;;;;;;;;;
109828755;8;TR;;;;;;;;;;;
107218194;8;TR;;;;;;;;;;;
111278406;8;TR;;;;;;;;;;;
109151348;8;TR;;;;;;;;;;;
105757098;8;TR;;;;;;;;;;;
105170836;8;TR;;;;;;;;;;;
111236800;8;TR;;;;;;;;;;;
105170895;8;TR;;;;;;;;;;;
103758453;8;TR;;;;;;;;;;;
101265891;8;TR;;;;;;;;;;;
106563106;8;TR;;;;;;;;;;;
81706855;8;TR;;;;;;;;;;;
82399450;8;BI;;;;;;;;;;;
81908245;8;MO;;;;;;;;;;;
60409886;8;MO;;;;;;;;;;;
39285260;8;TR;;;;;;;;;;;
43629407;8;BI;;;;;;;;;;;
48743933;8;MO;;;;;;;;;;;
46259929;8;BI;;;;;;;;;;;
80995950;8;TR;;;;;;;;;;;
8328951;8;TR;;;;;;;;;;;
